COMMON rot1 RotatingDomain
MESH_FEATURE size MeshSizeDefault
MESH_FEATURE nearfieldfine Size
MESH_FEATURE ftet1 FreeTet
MESH_DONE elements=60748
INITIAL_FIELD_SOLVED
DEFAULT_RTOL=0.01
CONFIGURED_SAVED
SOLVED
138.0,0.00000000,0.264369350825
138.0,10.00000000,0.269380630653
138.0,20.00000000,0.274247974630
138.0,30.00000000,0.278814040161
138.0,40.00000000,0.282944452762
138.0,50.00000000,0.286512714059
138.0,60.00000000,0.289408921584
138.0,70.00000000,0.291549241380
138.0,80.00000000,0.292866045200
138.0,90.00000000,0.293317574647
138.0,100.00000000,0.292893164627
138.0,110.00000000,0.291602450701
138.0,120.00000000,0.289484199470
138.0,130.00000000,0.286612536538
138.0,140.00000000,0.283060159221
138.0,150.00000000,0.278948474741
138.0,160.00000000,0.274394424567
138.0,170.00000000,0.269533089758
138.0,180.00000000,0.264522993254
138.0,190.00000000,0.259514957478
138.0,200.00000000,0.254641214646
138.0,210.00000000,0.250079794089
138.0,220.00000000,0.245955137900
138.0,230.00000000,0.242383539804
138.0,240.00000000,0.239479024131
138.0,250.00000000,0.237337903182
138.0,260.00000000,0.236029818199
138.0,270.00000000,0.235568257622
138.0,280.00000000,0.235999258888
138.0,290.00000000,0.237288770994
138.0,300.00000000,0.239398877216
138.0,310.00000000,0.242268222432
138.0,320.00000000,0.245827473407
138.0,330.00000000,0.249942214029
138.0,340.00000000,0.254500751171
138.0,350.00000000,0.259356356447
138.0,360.00000000,0.264359282653
SUCCESS min=0.23556825762202466 max=0.293317574646923
