z_sphere_mm,phi_deg,mesh_level,Fx_B0_raw_mN,Fx_B1_raw_mN,Fx_B2_raw_mN,Fx_hold_corr_mN,DeltaFx_ball_mN,Fx_total_corr_mN,Fy_total_corr_mN,Fz_total_corr_mN,elements,DOF,min_quality,same_mesh_verified,release_candidate,status
50.0000000000,0.00000000000,LOCAL_M03,0.412478623616,0.284296381794,0.284350224554,-0.128182241822,5.38427595038e-05,-0.128128399062,-1.14469693697,0.00322785841694,872085,1163932,0.220600000000,true,MAGNETICALLY_HELD,SUCCESS
50.0000000000,45.0000000000,LOCAL_M03,0.412478623616,0.284296381794,0.196539234764,-0.128182241822,-0.0877571470304,-0.215939388852,-0.810079494345,-2.36928295234,872085,1163932,0.220600000000,true,MAGNETICALLY_HELD,SUCCESS
50.0000000000,90.0000000000,LOCAL_M03,0.412478623616,0.284296381794,0.162613367379,-0.128182241822,-0.121683014416,-0.249865256238,-0.00302176863961,-3.34997196829,872085,1163932,0.220600000000,true,MAGNETICALLY_HELD,SUCCESS
50.0000000000,135.000000000,LOCAL_M03,0.412478623616,0.284296381794,0.198966290220,-0.128182241822,-0.0853300915746,-0.213512333397,0.805766584028,-2.36903966154,872085,1163932,0.220600000000,true,MAGNETICALLY_HELD,SUCCESS
50.0000000000,180.000000000,LOCAL_M03,0.412478623616,0.284296381794,0.287758468034,-0.128182241822,0.00346208623941,-0.124720155583,1.14459675581,0.00352772785886,872085,1163932,0.220600000000,true,MAGNETICALLY_HELD,SUCCESS
50.0000000000,225.000000000,LOCAL_M03,0.412478623616,0.284296381794,0.380456294599,-0.128182241822,0.0961599128053,-0.0320223290166,0.812932812679,2.38258719197,872085,1163932,0.220600000000,true,MAGNETICALLY_HELD,SUCCESS
50.0000000000,270.000000000,LOCAL_M03,0.412478623616,0.284296381794,0.419303124863,-0.128182241822,0.135006743069,0.00682450124723,0.00297055486788,3.36988736443,872085,1163932,0.220600000000,true,MAGNETIC_RELEASE_CANDIDATE,SUCCESS
50.0000000000,315.000000000,LOCAL_M03,0.412478623616,0.284296381794,0.378063365486,-0.128182241822,0.0937669836923,-0.0344152581296,-0.808771297337,2.38240640487,872085,1163932,0.220600000000,true,MAGNETICALLY_HELD,SUCCESS
50.0000000000,360.000000000,LOCAL_M03,0.412478623616,0.284296381794,0.284350224219,-0.128182241822,5.38424252111e-05,-0.128128399397,-1.14469693693,0.00322785968077,872085,1163932,0.220600000000,true,MAGNETICALLY_HELD,SUCCESS
