gap_mm,measured_gap_mm,cylinder_xmin_mm,steel_near_face_x_mm,Fx_hold_mN,Fy_hold_mN,Fz_hold_mN,F_lateral_hold_mN,Fx_face15_mN,Fx_face24_mN,Fx_side_mN,Fx_surface_total_mN,cancellation_ratio,h_gap_mm,gap_element_layers_target,mesh_elements,DOF,min_mesh_quality,solver_status
0.250000000000,0.250000000000,-1.00000000000,-1.25000000000,-0.433319317550,-0.494384659525,-0.320220320041,0.589030767397,-54.4427985821,54.1831085437,-0.173629279127,-0.433319317550,251.083974331,0.0300000000000,8,194203,259858,0.166200000000,SUCCESS
0.260000000000,0.259999990463,-1.00000000000,-1.25999999046,-0.131474252868,-0.546187774589,-0.0477748609260,0.548273218794,-54.2120773907,54.0352655224,0.0453376154397,-0.131474252868,823.679756043,0.0300000000000,9,194308,259965,0.162000000000,SUCCESS
0.270000000000,0.269999980927,-1.00000000000,-1.26999998093,-0.165530337539,-0.280539657889,0.253382577443,0.378028081232,-53.9357140645,53.9655480866,-0.195364359695,-0.165530337539,653.032115552,0.0300000000000,9,193474,258861,0.0882500000000,SUCCESS
0.280000000000,0.279999971390,-1.00000000000,-1.27999997139,-0.467183151579,-0.129351553979,0.290208531672,0.317730729348,-54.1999854203,54.2540742795,-0.521272010750,-0.467183151578,233.260406208,0.0300000000000,9,194017,259614,0.177200000000,SUCCESS
0.290000000000,0.289999961853,-1.00000000000,-1.28999996185,-0.112064147142,0.536228325052,-0.384461498035,0.659811685301,-53.9776572285,53.8757184850,-0.0101254036096,-0.112064147142,962.515700769,0.0300000000000,10,193872,259391,0.195100000000,SUCCESS
0.300000000000,0.299999952316,-1.00000000000,-1.29999995232,-0.375970317172,-0.192057256300,0.0341205124911,0.195064602299,-54.1843446915,53.8958802049,-0.0875058305855,-0.375970317172,287.702847237,0.0300000000000,10,194131,259754,0.160600000000,SUCCESS
