gap_mm,measured_gap_mm,cylinder_xmin_mm,steel_near_face_x_mm,Fx_hold_mN,Fy_hold_mN,Fz_hold_mN,F_lateral_hold_mN,Fx_face15_mN,Fx_face24_mN,Fx_side_mN,Fx_surface_total_mN,cancellation_ratio,h_gap_mm,gap_element_layers_target,mesh_elements,DOF,min_mesh_quality,solver_status
0.250000000000,0.250000000000,-1.00000000000,-1.25000000000,-0.294790929080,0.0106459343759,0.117341822209,0.117823763130,-54.8700276345,54.7316288417,-0.156392136187,-0.294790929080,372.325054081,0.0200000000000,13,423286,565671,0.214800000000,SUCCESS
0.300000000000,0.299999952316,-1.00000000000,-1.29999995232,-0.225873547611,0.0301981475490,0.00124210328956,0.0302236817078,-54.9410967332,54.7852615958,-0.0700384102640,-0.225873547611,486.096747054,0.0200000000000,15,423088,565385,0.144600000000,SUCCESS
