z_sphere_mm,alpha_deg,phi_deg,Fx_B0_raw_mN,Fx_B1_raw_mN,Fx_B2_raw_mN,Fx_hold_corr_mN,DeltaFx_ball_mN,Fx_total_corr_mN,Fy_total_corr_mN,Fz_total_corr_mN,elements,DOF,min_quality,same_mesh_verified,status
94.0000000000,-20.0000000000,306.000000000,-0.107406028145,-0.235458704922,-0.288573139811,-0.128052676776,-0.0531144348898,-0.181167111666,-0.0462837999143,0.270644691038,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,309.600000000,-0.107406028145,-0.235458704922,-0.282693765885,-0.128052676776,-0.0472350609634,-0.175287737740,-0.0501973130923,0.260701863287,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,313.200000000,-0.107406028145,-0.235458704922,-0.276351882722,-0.128052676776,-0.0408931778003,-0.168945854577,-0.0539124189395,0.249973958305,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,316.800000000,-0.107406028145,-0.235458704922,-0.269572481517,-0.128052676776,-0.0341137765949,-0.162166453371,-0.0574144516052,0.238503404398,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,320.400000000,-0.107406028145,-0.235458704922,-0.262382284761,-0.128052676776,-0.0269235798396,-0.154976256616,-0.0606895892678,0.226335579972,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,324.000000000,-0.107406028145,-0.235458704922,-0.254809630183,-0.128052676776,-0.0193509252614,-0.147403602038,-0.0637249110241,0.213518591342,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,327.600000000,-0.107406028145,-0.235458704922,-0.246884369851,-0.128052676776,-0.0114256649289,-0.139478341705,-0.0665084456534,0.200103119980,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,331.200000000,-0.107406028145,-0.235458704922,-0.238637748972,-0.128052676776,-0.00317904405082,-0.131231720827,-0.0690292195711,0.186142206294,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,334.800000000,-0.107406028145,-0.235458704922,-0.230102279832,-0.128052676776,0.00535642508920,-0.122696251687,-0.0712773005920,0.171691026813,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,338.400000000,-0.107406028145,-0.235458704922,-0.221311619515,-0.128052676776,0.0141470854067,-0.113905591370,-0.0732438357686,0.156806695513,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,342.000000000,-0.107406028145,-0.235458704922,-0.212300436117,-0.128052676776,0.0231582688050,-0.104894407971,-0.0749210863250,0.141548031835,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,345.600000000,-0.107406028145,-0.235458704922,-0.203104267141,-0.128052676776,0.0323544377807,-0.0956982389957,-0.0763024588438,0.125975308478,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,349.200000000,-0.107406028145,-0.235458704922,-0.193759387002,-0.128052676776,0.0416993179194,-0.0863533588569,-0.0773825294514,0.110150039541,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,352.800000000,-0.107406028145,-0.235458704922,-0.184302661646,-0.128052676776,0.0511560432755,-0.0768966335008,-0.0781570652802,0.0941347275943,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,356.400000000,-0.107406028145,-0.235458704922,-0.174771399250,-0.128052676776,0.0606873056721,-0.0673653711042,-0.0786230414710,0.0779926017674,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,360.000000000,-0.107406028145,-0.235458704922,-0.165203208593,-0.128052676776,0.0702554963284,-0.0577971804480,-0.0787786515765,0.0617873873660,872415,1164430,0.220600000000,true,SUCCESS
82.0000000000,-20.0000000000,0.00000000000,0.139883838777,0.0117843080840,0.134321190038,-0.128099530694,0.122536881954,-0.00556264873918,-0.137150745487,0.0839971931694,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,3.60000000000,0.139883838777,0.0117843080840,0.147871310004,-0.128099530694,0.136087001920,0.00798747122659,-0.136890969773,0.0548715954530,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,7.20000000000,0.139883838777,0.0117843080840,0.161371062264,-0.128099530694,0.149586754180,0.0214872234865,-0.136090078508,0.0258632001168,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,10.8000000000,0.139883838777,0.0117843080840,0.174767150048,-0.128099530694,0.162982841964,0.0348833112700,-0.134751319718,-0.00291355683993,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,14.4000000000,0.139883838777,0.0117843080840,0.188006672947,-0.128099530694,0.176222364863,0.0481228341696,-0.132880061531,-0.0313451872404,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,18.0000000000,0.139883838777,0.0117843080840,0.201037334609,-0.128099530694,0.189253026525,0.0611534958320,-0.130483769462,-0.0593195842132,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,21.6000000000,0.139883838777,0.0117843080840,0.213807652012,-0.128099530694,0.202023343928,0.0739238132344,-0.127571975943,-0.0867264809675,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,25.2000000000,0.139883838777,0.0117843080840,0.226267159437,-0.128099530694,0.214482851353,0.0863833206597,-0.124156241509,-0.113457882770,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,28.8000000000,0.139883838777,0.0117843080840,0.238366606439,-0.128099530694,0.226582298355,0.0984827676617,-0.120250107799,-0.139408472166,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,32.4000000000,0.139883838777,0.0117843080840,0.250058155299,-0.128099530694,0.238273847215,0.110174316521,-0.115869043375,-0.164476036887,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,36.0000000000,0.139883838777,0.0117843080840,0.261295570960,-0.128099530694,0.249511262876,0.121411732183,-0.111030381817,-0.188561868223,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,39.6000000000,0.139883838777,0.0117843080840,0.272034405234,-0.128099530694,0.260250097150,0.132150566457,-0.105753252670,-0.211571148994,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,43.2000000000,0.139883838777,0.0117843080840,0.282232172570,-0.128099530694,0.270447864486,0.142348333792,-0.100058505242,-0.233413314374,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,46.8000000000,0.139883838777,0.0117843080840,0.291848520832,-0.128099530694,0.280064212748,0.151964682054,-0.0939686261773,-0.254002417216,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,50.4000000000,0.139883838777,0.0117843080840,0.300845391453,-0.128099530694,0.289061083369,0.160961552676,-0.0875076504045,-0.273257456913,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,54.0000000000,0.139883838777,0.0117843080840,0.309187170211,-0.128099530694,0.297402862127,0.169303331434,-0.0807010660941,-0.291102686477,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,57.6000000000,0.139883838777,0.0117843080840,0.316840832682,-0.128099530694,0.305056524598,0.176956993905,-0.0735757147254,-0.307467932694,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,61.2000000000,0.139883838777,0.0117843080840,0.323776072967,-0.128099530694,0.311991764883,0.183892234189,-0.0661596849865,-0.322288843686,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,64.8000000000,0.139883838777,0.0117843080840,0.329965426416,-0.128099530694,0.318181118332,0.190081587638,-0.0584822026642,-0.335507151237,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,68.4000000000,0.139883838777,0.0117843080840,0.335384379168,-0.128099530694,0.323600071084,0.195500540390,-0.0505735159075,-0.347070894640,872057,1163924,0.218900000000,true,SUCCESS
82.0000000000,-20.0000000000,72.0000000000,0.139883838777,0.0117843080840,0.340011466020,-0.128099530694,0.328227157936,0.200127627242,-0.0424647766146,-0.356934620478,872057,1163924,0.218900000000,true,SUCCESS
