COMMON rot1 RotatingDomain
MESH_FEATURE size MeshSizeDefault
MESH_FEATURE nearfieldfine Size
MESH_FEATURE ftet1 FreeTet
MESH_DONE elements=60736
INITIAL_FIELD_SOLVED
DEFAULT_RTOL=0.01
CONFIGURED_SAVED
SOLVED
139.0,0.00000000,-0.363939182619
139.0,10.00000000,-0.357352252801
139.0,20.00000000,-0.350967514137
139.0,30.00000000,-0.344961219066
139.0,40.00000000,-0.339546348879
139.0,50.00000000,-0.334891682440
139.0,60.00000000,-0.331103608985
139.0,70.00000000,-0.328318281650
139.0,80.00000000,-0.326596494134
139.0,90.00000000,-0.326040598934
139.0,100.00000000,-0.326646454403
139.0,110.00000000,-0.328365405279
139.0,120.00000000,-0.331190846654
139.0,130.00000000,-0.334921452380
139.0,140.00000000,-0.339618216650
139.0,150.00000000,-0.345088856550
139.0,160.00000000,-0.351058639780
139.0,170.00000000,-0.357488788198
139.0,180.00000000,-0.364032598622
139.0,190.00000000,-0.370644637829
139.0,200.00000000,-0.377049060494
139.0,210.00000000,-0.383082202754
139.0,220.00000000,-0.388422469281
139.0,230.00000000,-0.393037985951
139.0,240.00000000,-0.396948519947
139.0,250.00000000,-0.399757973705
139.0,260.00000000,-0.401313336790
139.0,270.00000000,-0.401939534333
139.0,280.00000000,-0.401453952073
139.0,290.00000000,-0.399706768752
139.0,300.00000000,-0.396826900118
139.0,310.00000000,-0.393034258636
139.0,320.00000000,-0.388329293107
139.0,330.00000000,-0.383107220653
139.0,340.00000000,-0.377026249288
139.0,350.00000000,-0.370658482087
139.0,360.00000000,-0.363958606680
SUCCESS min=-0.40193953433315804 max=-0.3260405989335718
